"species","tree","campaign","date","depthpos","xylemrad","depth","reldepth","flux","WD","height","ASI"
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-10","H_SA2_09_23:8",14.835,7.5,0.505561172901921,6.49581003081944,0.751,15.55,7.01323716096534
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-04","H_BS2_01_03:7",28.01,6.5,0.232059978579079,0,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-05","H_BS2_01_03:7",28.01,6.5,0.232059978579079,0.166912564390438,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-06","H_BS2_01_03:7",28.01,6.5,0.232059978579079,0.203325749475604,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-07","H_BS2_01_03:7",28.01,6.5,0.232059978579079,0.235314966731583,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-08","H_BS2_01_03:7",28.01,6.5,0.232059978579079,0.186793080497896,0.6855,19.725,2.2143020552001
"Cordia panamensis","H_BS2_01_20",1,"2015-10-05","H_BS2_01_20:7",14.775,6.5,0.439932318104907,3.31007488554861,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-06","H_BS2_01_20:7",14.775,6.5,0.439932318104907,3.41694275234028,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-07","H_BS2_01_20:7",14.775,6.5,0.439932318104907,3.49304952254861,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-08","H_BS2_01_20:7",14.775,6.5,0.439932318104907,3.5108376524375,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_21",1,"2015-10-05","H_BS2_01_21:7",7.86,6.5,0.826972010178117,2.2228835596875,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-06","H_BS2_01_21:7",7.86,6.5,0.826972010178117,2.38297869550694,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-07","H_BS2_01_21:7",7.86,6.5,0.826972010178117,2.45463898799306,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-08","H_BS2_01_21:7",7.86,6.5,0.826972010178117,2.48694125970139,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_02_01",3,"2015-10-30","H_BS2_02_01:7",7.75,6.5,0.838709677419355,0.455330879714931,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-10-31","H_BS2_02_01:7",7.75,6.5,0.838709677419355,0.502647094700139,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-11-01","H_BS2_02_01:7",7.75,6.5,0.838709677419355,0.524733921724722,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-11-02","H_BS2_02_01:7",7.75,6.5,0.838709677419355,0.530275869195069,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_13",3,"2015-10-29","H_BS2_02_13:7",7.785,6.5,0.834938985228003,29.6342747532986,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-10-30","H_BS2_02_13:7",7.785,6.5,0.834938985228003,24.8521775143056,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-10-31","H_BS2_02_13:7",7.785,6.5,0.834938985228003,29.0403393986528,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-11-01","H_BS2_02_13:7",7.785,6.5,0.834938985228003,25.8701757541458,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-11-02","H_BS2_02_13:7",7.785,6.5,0.834938985228003,28.6770964383333,0.3966,9.59588171571015,3.53854376331495
"Bursera simaruba","H_BS2_04_15",1,"2015-10-05","H_BS2_04_15:7",15.24,6.5,0.426509186351706,0.00513361782833344,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-06","H_BS2_04_15:7",15.24,6.5,0.426509186351706,0.141561756711111,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-07","H_BS2_04_15:7",15.24,6.5,0.426509186351706,0.272573234669445,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-08","H_BS2_04_15:7",15.24,6.5,0.426509186351706,0.380459378500695,0.3993,16.45,6.43649463793828
"Cordia alliodora","H_BS2_05_08",1,"2015-10-05","H_BS2_05_08:7",14.335,6.5,0.453435647017789,1.73007851916591,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-06","H_BS2_05_08:7",14.335,6.5,0.453435647017789,1.66681637125139,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-07","H_BS2_05_08:7",14.335,6.5,0.453435647017789,1.27992782854167,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-08","H_BS2_05_08:7",14.335,6.5,0.453435647017789,1.24165127453264,0.634,16.5517636605714,3.44437091337352
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-06","H_BS2_05_22:7",42.685,6.5,0.152278317910273,0.343027443485785,0.6917,25.55,3.84081705104261
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-07","H_BS2_05_22:7",42.685,6.5,0.152278317910273,0.33195558635234,0.6917,25.55,3.84081705104261
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-08","H_BS2_05_22:7",42.685,6.5,0.152278317910273,0.096399945752507,0.6917,25.55,3.84081705104261
"Bursera simaruba","H_BS2_08_01",1,"2015-10-04","H_BS2_08_01:7",27.475,6.5,0.236578707916288,3.77356309809097,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-05","H_BS2_08_01:7",27.475,6.5,0.236578707916288,3.50166669334917,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-06","H_BS2_08_01:7",27.475,6.5,0.236578707916288,4.05335179957396,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-07","H_BS2_08_01:7",27.475,6.5,0.236578707916288,3.43990828454861,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-08","H_BS2_08_01:7",27.475,6.5,0.236578707916288,2.80697042854167,0.3787,18.975,3.04259441925303
"Luehea speciosa","H_BS3_01_03",1,"2015-10-03","H_BS3_01_03:7",10.79,6.5,0.602409638554217,34.8387147580833,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_03",1,"2015-10-04","H_BS3_01_03:7",10.79,6.5,0.602409638554217,35.9944358234375,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_13",1,"2015-10-05","H_BS3_01_13:7",10.845,6.5,0.599354541263255,1.97475669417014,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-06","H_BS3_01_13:7",10.845,6.5,0.599354541263255,2.00573844703125,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-07","H_BS3_01_13:7",10.845,6.5,0.599354541263255,1.97490052960417,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-08","H_BS3_01_13:7",10.845,6.5,0.599354541263255,1.94679161383819,0.5513,8.325,-0.0355026349650142
"Albizia niopoides","H_BS3_01_23",3,"2015-10-29","H_BS3_01_23:7",10.415,6.5,0.624099855976956,0.777563408261736,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-30","H_BS3_01_23:7",10.415,6.5,0.624099855976956,0.590906389983333,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-31","H_BS3_01_23:7",10.415,6.5,0.624099855976956,0.855634202617153,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-01","H_BS3_01_23:7",10.415,6.5,0.624099855976956,1.10174450182931,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-02","H_BS3_01_23:7",10.415,6.5,0.624099855976956,1.00147387397097,0.6138,12.65,8.7306574514113
"Cordia alliodora","H_BS3_01_37",3,"2015-10-29","H_BS3_01_37:7",8.51,6.5,0.763807285546416,0.0798540366180556,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-30","H_BS3_01_37:7",8.51,6.5,0.763807285546416,0.0845349940902778,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-31","H_BS3_01_37:7",8.51,6.5,0.763807285546416,0.221056809736111,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-01","H_BS3_01_37:7",8.51,6.5,0.763807285546416,0.298891043522917,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-02","H_BS3_01_37:7",8.51,6.5,0.763807285546416,0.314184927040972,0.6065,12.975,0.963307690679173
"Luehea speciosa","H_BS3_02_39",3,"2015-10-29","H_BS3_02_39:7",11.055,6.5,0.587969244685663,11.7016009239653,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-30","H_BS3_02_39:7",11.055,6.5,0.587969244685663,8.98751735967361,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-31","H_BS3_02_39:7",11.055,6.5,0.587969244685663,10.7753476836806,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-01","H_BS3_02_39:7",11.055,6.5,0.587969244685663,9.04274253213889,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-02","H_BS3_02_39:7",11.055,6.5,0.587969244685663,9.02769153456944,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_05_08",3,"2015-10-29","H_BS3_05_08:7",10.99,6.5,0.591446769790719,10.0371240940493,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-30","H_BS3_05_08:7",10.99,6.5,0.591446769790719,6.68388045992708,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-31","H_BS3_05_08:7",10.99,6.5,0.591446769790719,11.1927321116976,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-01","H_BS3_05_08:7",10.99,6.5,0.591446769790719,10.1986045322029,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-02","H_BS3_05_08:7",10.99,6.5,0.591446769790719,11.0883598148986,0.5892,12.975,8.35048876817241
"Albizia niopoides","H_BS3_09_16",3,"2015-10-29","H_BS3_09_16:7",14.95,6.5,0.434782608695652,0.939754945975278,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-30","H_BS3_09_16:7",14.95,6.5,0.434782608695652,0.718221488709306,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-31","H_BS3_09_16:7",14.95,6.5,0.434782608695652,1.16581355558278,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-01","H_BS3_09_16:7",14.95,6.5,0.434782608695652,1.46427571265417,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-02","H_BS3_09_16:7",14.95,6.5,0.434782608695652,1.26442521071389,0.7688,12.175,2.1113836291086
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-05","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-06","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0.434467049582222,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-07","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0.613437496319514,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-08","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0.608444373571944,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-09","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0.674341875715347,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-10","H_DBS3_01_A1:7",37.23,6.5,0.174590384098845,0.820830985276806,0.6588,24.925,4.28488167120755
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-05","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,1.71355433709264,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-06","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,2.03557062342056,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-07","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,2.59263401036063,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-08","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,2.70346703173542,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-09","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,2.71291192420021,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-10","H_DBS3_02_08:7",8.38,6.5,0.775656324582339,1.48830599117847,0.3726,11,4.25341343624612
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-29","H_DBS3_03_34:7",43.5,6.5,0.149425287356322,4.37091475638229,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-30","H_DBS3_03_34:7",43.5,6.5,0.149425287356322,4.12853043223194,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-31","H_DBS3_03_34:7",43.5,6.5,0.149425287356322,4.60058174911681,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-01","H_DBS3_03_34:7",43.5,6.5,0.149425287356322,4.86669909675688,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-02","H_DBS3_03_34:7",43.5,6.5,0.149425287356322,5.03349801817808,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-29","H_DBS3_04_09:7",27.01,6.5,0.240651610514624,6.31500358191333,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-30","H_DBS3_04_09:7",27.01,6.5,0.240651610514624,3.12908535876924,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-31","H_DBS3_04_09:7",27.01,6.5,0.240651610514624,4.71669745301181,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-01","H_DBS3_04_09:7",27.01,6.5,0.240651610514624,5.04613381925,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-02","H_DBS3_04_09:7",27.01,6.5,0.240651610514624,4.98060577376389,0.7593,19.05,0.807498409981339
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-06","H_DBS3_09_27:7",8.98,6.5,0.723830734966592,2.55091460752797,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-07","H_DBS3_09_27:7",8.98,6.5,0.723830734966592,1.91717562726408,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-08","H_DBS3_09_27:7",8.98,6.5,0.723830734966592,2.08681131807658,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-09","H_DBS3_09_27:7",8.98,6.5,0.723830734966592,2.20555114006964,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-10","H_DBS3_09_27:7",8.98,6.5,0.723830734966592,2.20735641963908,0.5835,15.85,2.16554763381677
"Albizia niopoides","H_SA1_01_01",2,"2015-10-21","H_SA1_01_01:7",18.145,6.5,0.358225406448057,1.17444535661472,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-22","H_SA1_01_01:7",18.145,6.5,0.358225406448057,1.185720002655,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-23","H_SA1_01_01:7",18.145,6.5,0.358225406448057,0.996464851065764,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-24","H_SA1_01_01:7",18.145,6.5,0.358225406448057,1.09149355514639,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-25","H_SA1_01_01:7",18.145,6.5,0.358225406448057,0.992317083969444,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-26","H_SA1_01_01:7",18.145,6.5,0.358225406448057,0.795579200059931,0.7044,16.5,3.48361869178653
"Bursera simaruba","H_SA1_02_22",2,"2015-10-22","H_SA1_02_22:7",35.595,6.5,0.182609917123191,3.35550206437778,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-23","H_SA1_02_22:7",35.595,6.5,0.182609917123191,4.13871204266181,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-24","H_SA1_02_22:7",35.595,6.5,0.182609917123191,3.25831060849722,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-25","H_SA1_02_22:7",35.595,6.5,0.182609917123191,2.79198658352896,0.3722,16.475,7.01827421356828
"Albizia niopoides","H_SA1_03_10",4,"2015-11-05","H_SA1_03_10:7",12.725,6.5,0.510805500982318,0.891805316425486,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-06","H_SA1_03_10:7",12.725,6.5,0.510805500982318,0.900675222309792,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-07","H_SA1_03_10:7",12.725,6.5,0.510805500982318,1.16291829324132,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-08","H_SA1_03_10:7",12.725,6.5,0.510805500982318,1.32606204668604,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-09","H_SA1_03_10:7",12.725,6.5,0.510805500982318,1.11467047621861,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-10","H_SA1_03_10:7",12.725,6.5,0.510805500982318,0.631631161861389,0.6014,16.025,3.11840778484948
"Bursera simaruba","H_SA1_04_08",4,"2015-11-05","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.870471001942,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-06","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.56877010746819,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-07","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.55544778804458,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-08","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.82637615710215,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-09","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.72393329198965,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-10","H_SA1_04_08:7",20.19,6.5,0.321941555225359,1.71496612741882,0.4501,15.05,13.5663710482385
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-05","H_SA1_04_20:7",11.045,6.5,0.588501584427343,4.43017373458333,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-06","H_SA1_04_20:7",11.045,6.5,0.588501584427343,5.10570526426389,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-07","H_SA1_04_20:7",11.045,6.5,0.588501584427343,6.20045097318056,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-08","H_SA1_04_20:7",11.045,6.5,0.588501584427343,6.31678595263194,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-05","H_SA1_04_21:7",8.615,6.5,0.754497968659315,0.381787896465417,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-06","H_SA1_04_21:7",8.615,6.5,0.754497968659315,0.645595034289028,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-07","H_SA1_04_21:7",8.615,6.5,0.754497968659315,1.02657353470486,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-08","H_SA1_04_21:7",8.615,6.5,0.754497968659315,1.05160432499167,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-09","H_SA1_04_21:7",8.615,6.5,0.754497968659315,0.815861492587222,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-10","H_SA1_04_21:7",8.615,6.5,0.754497968659315,0.169677108342361,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-05","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.76012159546576,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-06","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.53440474551582,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-07","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.49366840675653,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-08","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.55384191455046,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-09","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.59297693076825,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-10","H_SA1_04_22:7",7.37,6.5,0.881953867028494,1.6416916309027,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-21","H_SA1_04_38:7",7.245,6.5,0.897170462387854,2.75845359733194,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-22","H_SA1_04_38:7",7.245,6.5,0.897170462387854,4.0886674353125,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-23","H_SA1_04_38:7",7.245,6.5,0.897170462387854,4.66560354473611,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-24","H_SA1_04_38:7",7.245,6.5,0.897170462387854,4.29898949475694,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-25","H_SA1_04_38:7",7.245,6.5,0.897170462387854,4.26661344138889,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-26","H_SA1_04_38:7",7.245,6.5,0.897170462387854,4.68553944652083,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-21","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-22","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0.260200371180556,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-23","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0.438029699995833,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-24","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0.296926019985417,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-25","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0.360601578489583,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-26","H_SA1_05_34:7",7.11,6.5,0.914205344585091,0.715127547608403,0.5054,6.775,1.11536371612791
"Albizia niopoides","H_SA1_09_35",2,"2015-10-21","H_SA1_09_35:7",11.85,6.5,0.548523206751055,4.66129895356944,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-22","H_SA1_09_35:7",11.85,6.5,0.548523206751055,5.4994626256875,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-23","H_SA1_09_35:7",11.85,6.5,0.548523206751055,5.63196659311111,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-24","H_SA1_09_35:7",11.85,6.5,0.548523206751055,5.31927515173611,0.6568,14.225,11.1351918180827
